,miji,r_eno,t_eno,r_izo,t_izo
0,0.01,0.019655,0.980345,0.0169,0.9831
1,0.023355704697986576,0.0441375,0.9558625,0.03718,0.96282
2,0.03671140939597316,0.068595,0.931405,0.0587025,0.9412975
3,0.05006711409395973,0.0911325,0.9088675,0.0782625,0.9217375
4,0.0634228187919463,0.1120225,0.8879775,0.0978,0.9022
5,0.07677852348993289,0.1323525,0.8676475,0.115645,0.884355
6,0.09013422818791945,0.1532725,0.8467275,0.133515,0.866485
7,0.10348993288590604,0.170465,0.829535,0.1507325,0.8492675
8,0.11684563758389262,0.1894975,0.8105025,0.1674525,0.8325475
9,0.1302013422818792,0.206445,0.793555,0.1846775,0.8153225
10,0.1435570469798658,0.2234,0.7766,0.1996525,0.8003475
11,0.15691275167785237,0.2376525,0.7623475,0.21582,0.78418
12,0.17026845637583893,0.25392,0.74608,0.23045,0.76955
13,0.1836241610738255,0.26882,0.73118,0.2429525,0.7570475
14,0.1969798657718121,0.2818525,0.7181475,0.2573625,0.7426375
15,0.21033557046979867,0.296135,0.703865,0.2706525,0.7293475
16,0.22369127516778525,0.3077175,0.6922825,0.2835525,0.7164475
17,0.23704697986577183,0.3200425,0.6799575,0.29693,0.70307
18,0.2504026845637584,0.331645,0.668355,0.3087325,0.6912675
19,0.263758389261745,0.34418,0.65582,0.32125,0.67875
20,0.2771140939597316,0.3538225,0.6461775,0.3314975,0.6685025
21,0.29046979865771816,0.36388,0.63612,0.3433,0.6567
22,0.30382550335570474,0.3755625,0.6244375,0.35225,0.64775
23,0.3171812080536913,0.3839775,0.6160225,0.3643425,0.6356575
24,0.33053691275167785,0.393355,0.606645,0.375285,0.624715
25,0.34389261744966443,0.40205,0.59795,0.38351,0.61649
26,0.357248322147651,0.4115325,0.5884675,0.3906175,0.6093825
27,0.3706040268456376,0.417425,0.582575,0.4009325,0.5990675
28,0.38395973154362417,0.42682,0.57318,0.4113925,0.5886075
29,0.39731543624161075,0.4335475,0.5664525,0.4178675,0.5821325
30,0.41067114093959733,0.4416025,0.5583975,0.4266425,0.5733575
31,0.4240268456375839,0.4477625,0.5522375,0.4351775,0.5648225
32,0.4373825503355705,0.45622,0.54378,0.4408075,0.5591925
33,0.4507382550335571,0.4606675,0.5393325,0.448225,0.551775
34,0.46409395973154366,0.4666975,0.5333025,0.456645,0.543355
35,0.47744966442953024,0.473135,0.526865,0.46218,0.53782
36,0.4908053691275168,0.48012,0.51988,0.4693275,0.5306725
37,0.5041610738255033,0.4852575,0.5147425,0.4767925,0.5232075
38,0.51751677852349,0.491085,0.508915,0.4819575,0.5180425
39,0.5308724832214765,0.49419,0.50581,0.4886575,0.5113425
40,0.5442281879194631,0.49926,0.50074,0.4943025,0.5056975
41,0.5575838926174497,0.5059125,0.4940875,0.501285,0.498715
42,0.5709395973154363,0.50999,0.49001,0.5082575,0.4917425
43,0.5842953020134228,0.514665,0.485335,0.5124925,0.4875075
44,0.5976510067114095,0.5194025,0.4805975,0.51756,0.48244
45,0.611006711409396,0.5234575,0.4765425,0.521815,0.478185
46,0.6243624161073826,0.52842,0.47158,0.5269675,0.4730325
47,0.6377181208053692,0.531315,0.468685,0.53269,0.46731
48,0.6510738255033557,0.5352525,0.4647475,0.5364425,0.4635575
49,0.6644295302013423,0.53889,0.46111,0.54229,0.45771
50,0.6777852348993288,0.543315,0.456685,0.5477825,0.4522175
51,0.6911409395973155,0.54626,0.45374,0.55081,0.44919
52,0.704496644295302,0.5510425,0.4489575,0.55564,0.44436
53,0.7178523489932886,0.553265,0.446735,0.5604425,0.4395575
54,0.7312080536912752,0.55721,0.44279,0.5627725,0.4372275
55,0.7445637583892618,0.55886,0.44114,0.567855,0.432145
56,0.7579194630872483,0.5615675,0.4384325,0.57175,0.42825
57,0.771275167785235,0.565695,0.434305,0.575605,0.424395
58,0.7846308724832215,0.5671825,0.4328175,0.57979,0.42021
59,0.7979865771812081,0.5718225,0.4281775,0.582865,0.417135
60,0.8113422818791947,0.5739225,0.4260775,0.58534,0.41466
61,0.8246979865771813,0.5758975,0.4241025,0.5882775,0.4117225
62,0.8380536912751678,0.57912,0.42088,0.593155,0.406845
63,0.8514093959731545,0.58235,0.41765,0.5956425,0.4043575
64,0.864765100671141,0.584455,0.415545,0.5991975,0.4008025
65,0.8781208053691275,0.5872925,0.4127075,0.60252,0.39748
66,0.8914765100671141,0.5891375,0.4108625,0.6049025,0.3950975
67,0.9048322147651007,0.59167,0.40833,0.60876,0.39124
68,0.9181879194630873,0.5931375,0.4068625,0.6118475,0.3881525
69,0.9315436241610738,0.5941625,0.4058375,0.61434,0.38566
70,0.9448993288590605,0.597855,0.402145,0.618625,0.381375
71,0.958255033557047,0.600255,0.399745,0.62023,0.37977
72,0.9716107382550336,0.59986,0.40014,0.622095,0.377905
73,0.9849664429530202,0.6030925,0.3969075,0.6244575,0.3755425
74,0.9983221476510068,0.6045575,0.3954425,0.6277525,0.3722475
75,1.0116778523489933,0.6077675,0.3922325,0.63044,0.36956
76,1.02503355704698,0.60882,0.39118,0.63287,0.36713
77,1.0383892617449666,0.6099975,0.3900025,0.6366125,0.3633875
78,1.051744966442953,0.612795,0.387205,0.6380625,0.3619375
79,1.0651006711409396,0.612935,0.387065,0.63914,0.36086
80,1.0784563758389263,0.61582,0.38418,0.642335,0.357665
81,1.0918120805369127,0.616235,0.383765,0.645335,0.354665
82,1.1051677852348993,0.6198625,0.3801375,0.64727,0.35273
83,1.118523489932886,0.62146,0.37854,0.6489025,0.3510975
84,1.1318791946308726,0.6216675,0.3783325,0.6513875,0.3486125
85,1.145234899328859,0.622715,0.377285,0.65306,0.34694
86,1.1585906040268457,0.6249,0.3751,0.65515,0.34485
87,1.1719463087248323,0.625845,0.374155,0.656615,0.343385
88,1.185302013422819,0.62754,0.37246,0.659755,0.340245
89,1.1986577181208053,0.6290775,0.3709225,0.66132,0.33868
90,1.212013422818792,0.6308125,0.3691875,0.6608425,0.3391575
91,1.2253691275167786,0.63161,0.36839,0.6640175,0.3359825
92,1.2387248322147653,0.6327925,0.3672075,0.667245,0.332755
93,1.2520805369127517,0.633645,0.366355,0.6681725,0.3318275
94,1.2654362416107383,0.635265,0.364735,0.670765,0.329235
95,1.278791946308725,0.637315,0.362685,0.6716975,0.3283025
96,1.2921476510067114,0.6387825,0.3612175,0.67192,0.32808
97,1.305503355704698,0.638105,0.361895,0.6737975,0.3262025
98,1.3188590604026846,0.6401875,0.3598125,0.67761,0.32239
99,1.3322147651006713,0.6406575,0.3593425,0.67869,0.32131
100,1.3455704697986577,0.6417175,0.3582825,0.67933,0.32067
101,1.3589261744966443,0.6434,0.3566,0.682255,0.317745
102,1.372281879194631,0.645035,0.354965,0.6829175,0.3170825
103,1.3856375838926176,0.64562,0.35438,0.68459,0.31541
104,1.398993288590604,0.64671,0.35329,0.6856325,0.3143675
105,1.4123489932885906,0.6476725,0.3523275,0.6884675,0.3115325
106,1.4257046979865773,0.6478275,0.3521725,0.6885425,0.3114575
107,1.439060402684564,0.6488025,0.3511975,0.6898025,0.3101975
108,1.4524161073825503,0.6507,0.3493,0.6917225,0.3082775
109,1.465771812080537,0.6518225,0.3481775,0.6942075,0.3057925
110,1.4791275167785236,0.6517025,0.3482975,0.693895,0.306105
111,1.4924832214765102,0.65183,0.34817,0.6940775,0.3059225
112,1.5058389261744967,0.653995,0.346005,0.6968475,0.3031525
113,1.5191946308724833,0.654335,0.345665,0.6993225,0.3006775
114,1.53255033557047,0.6554725,0.3445275,0.6985575,0.3014425
115,1.5459060402684563,0.655495,0.344505,0.700875,0.299125
116,1.559261744966443,0.6584575,0.3415425,0.70063,0.29937
117,1.5726174496644296,0.658595,0.341405,0.7023175,0.2976825
118,1.5859731543624163,0.659085,0.340915,0.7045075,0.2954925
119,1.5993288590604027,0.6594,0.3406,0.7063475,0.2936525
120,1.6126845637583893,0.6600275,0.3399725,0.706415,0.293585
121,1.626040268456376,0.66213,0.33787,0.7076,0.2924
122,1.6393959731543626,0.66081,0.33919,0.7079,0.2921
123,1.652751677852349,0.6623725,0.3376275,0.7092475,0.2907525
124,1.6661073825503356,0.663545,0.336455,0.7103925,0.2896075
125,1.6794630872483223,0.6645375,0.3354625,0.71254,0.28746
126,1.692818791946309,0.6650475,0.3349525,0.7145,0.2855
127,1.7061744966442953,0.664785,0.335215,0.71358,0.28642
128,1.719530201342282,0.6649075,0.3350925,0.7156175,0.2843825
129,1.7328859060402686,0.666865,0.333135,0.7158275,0.2841725
130,1.746241610738255,0.6669375,0.3330625,0.7170475,0.2829525
131,1.7595973154362416,0.6698675,0.3301325,0.71879,0.28121
132,1.7729530201342283,0.668315,0.331685,0.7182,0.2818
133,1.786308724832215,0.6697725,0.3302275,0.7195925,0.2804075
134,1.7996644295302013,0.6697875,0.3302125,0.72102,0.27898
135,1.813020134228188,0.6703275,0.3296725,0.7218675,0.2781325
136,1.8263758389261746,0.6720175,0.3279825,0.7225475,0.2774525
137,1.8397315436241612,0.6730825,0.3269175,0.72204,0.27796
138,1.8530872483221477,0.6726275,0.3273725,0.7253475,0.2746525
139,1.8664429530201343,0.67436,0.32564,0.7245425,0.2754575
140,1.879798657718121,0.6743875,0.3256125,0.7252225,0.2747775
141,1.8931543624161076,0.6744925,0.3255075,0.72763,0.27237
142,1.906510067114094,0.675395,0.324605,0.72943,0.27057
143,1.9198657718120806,0.67609,0.32391,0.72847,0.27153
144,1.9332214765100673,0.6761125,0.3238875,0.7304875,0.2695125
145,1.9465771812080537,0.6780375,0.3219625,0.730735,0.269265
146,1.9599328859060403,0.676915,0.323085,0.7314575,0.2685425
147,1.973288590604027,0.6785825,0.3214175,0.7333475,0.2666525
148,1.9866442953020136,0.67855,0.32145,0.732235,0.267765
149,2.0,0.6795125,0.3204875,0.7331025,0.2668975
150,2.0,0.6780075,0.3219925,0.7336225,0.2663775
151,2.0434782608695654,0.6799575,0.3200425,0.7358575,0.2641425
152,2.0869565217391304,0.682435,0.317565,0.7384125,0.2615875
153,2.130434782608696,0.6847775,0.3152225,0.74092,0.25908
154,2.1739130434782608,0.68514,0.31486,0.742115,0.257885
155,2.217391304347826,0.68602,0.31398,0.7443375,0.2556625
156,2.260869565217391,0.6875225,0.3124775,0.74644,0.25356
157,2.3043478260869565,0.687515,0.312485,0.747515,0.252485
158,2.3478260869565215,0.69001,0.30999,0.7508825,0.2491175
159,2.391304347826087,0.6906725,0.3093275,0.75261,0.24739
160,2.4347826086956523,0.6918275,0.3081725,0.75345,0.24655
161,2.4782608695652173,0.691855,0.308145,0.7553875,0.2446125
162,2.5217391304347827,0.6940475,0.3059525,0.7565375,0.2434625
163,2.5652173913043477,0.6957025,0.3042975,0.7587425,0.2412575
164,2.608695652173913,0.6960475,0.3039525,0.7605225,0.2394775
165,2.6521739130434785,0.6978025,0.3021975,0.76218,0.23782
166,2.6956521739130435,0.6981125,0.3018875,0.7613825,0.2386175
167,2.7391304347826084,0.6982225,0.3017775,0.76449,0.23551
168,2.782608695652174,0.700305,0.299695,0.766065,0.233935
169,2.8260869565217392,0.700775,0.299225,0.7674075,0.2325925
170,2.869565217391304,0.70132,0.29868,0.7681,0.2319
171,2.9130434782608696,0.701535,0.298465,0.7701725,0.2298275
172,2.9565217391304346,0.7037675,0.2962325,0.7712325,0.2287675
173,3.0,0.7024575,0.2975425,0.771945,0.228055
174,3.0434782608695654,0.7052175,0.2947825,0.774105,0.225895
175,3.0869565217391304,0.705335,0.294665,0.774985,0.225015
176,3.1304347826086953,0.70518,0.29482,0.77494,0.22506
177,3.1739130434782608,0.706035,0.293965,0.7761675,0.2238325
178,3.217391304347826,0.70697,0.29303,0.7777025,0.2222975
179,3.2608695652173916,0.708145,0.291855,0.77849,0.22151
180,3.3043478260869565,0.70788,0.29212,0.7795775,0.2204225
181,3.3478260869565215,0.70902,0.29098,0.7799525,0.2200475
182,3.391304347826087,0.7096025,0.2903975,0.780145,0.219855
183,3.4347826086956523,0.71153,0.28847,0.782675,0.217325
184,3.4782608695652173,0.7101825,0.2898175,0.7825875,0.2174125
185,3.5217391304347823,0.7101525,0.2898475,0.7832225,0.2167775
186,3.5652173913043477,0.7119375,0.2880625,0.7855275,0.2144725
187,3.608695652173913,0.71202,0.28798,0.7857975,0.2142025
188,3.6521739130434785,0.7127525,0.2872475,0.7863225,0.2136775
189,3.6956521739130435,0.7138,0.2862,0.787015,0.212985
190,3.7391304347826084,0.712925,0.287075,0.7885325,0.2114675
191,3.782608695652174,0.714325,0.285675,0.7879025,0.2120975
192,3.8260869565217392,0.71388,0.28612,0.78982,0.21018
193,3.869565217391304,0.713385,0.286615,0.7900825,0.2099175
194,3.9130434782608696,0.7160325,0.2839675,0.791435,0.208565
195,3.9565217391304346,0.7156375,0.2843625,0.791205,0.208795
196,4.0,0.71763,0.28237,0.791915,0.208085
197,4.0434782608695645,0.7156,0.2844,0.7921525,0.2078475
198,4.086956521739131,0.7163175,0.2836825,0.792355,0.207645
199,4.130434782608695,0.7165675,0.2834325,0.7933675,0.2066325
200,4.173913043478261,0.71769,0.28231,0.7945375,0.2054625
201,4.217391304347826,0.71776,0.28224,0.795235,0.204765
202,4.260869565217391,0.71775,0.28225,0.7940925,0.2059075
203,4.304347826086957,0.7182,0.2818,0.796185,0.203815
204,4.3478260869565215,0.718315,0.281685,0.7971475,0.2028525
205,4.391304347826087,0.718985,0.281015,0.79761,0.20239
206,4.434782608695652,0.7189125,0.2810875,0.79717,0.20283
207,4.478260869565217,0.71942,0.28058,0.79862,0.20138
208,4.521739130434783,0.72076,0.27924,0.79816,0.20184
209,4.565217391304348,0.7195925,0.2804075,0.798105,0.201895
210,4.608695652173913,0.7194325,0.2805675,0.800785,0.199215
211,4.6521739130434785,0.7206225,0.2793775,0.800735,0.199265
212,4.695652173913043,0.72079,0.27921,0.80031,0.19969
213,4.739130434782608,0.7219825,0.2780175,0.8007025,0.1992975
214,4.782608695652174,0.721575,0.278425,0.8014675,0.1985325
215,4.826086956521739,0.7215675,0.2784325,0.8024225,0.1975775
216,4.869565217391305,0.72251,0.27749,0.8028175,0.1971825
217,4.913043478260869,0.72223,0.27777,0.802915,0.197085
218,4.956521739130435,0.723215,0.276785,0.803825,0.196175
219,5.0,0.7230225,0.2769775,0.8038625,0.1961375
